Source_URL,Paragraph
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"अचांण 
 कुछ स्थानों में  आ  का आगम हो जाता है–"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"काल 
 क्रियाओं में कई स्थानों पर  क  प्रायः द्वित्व हो जाता है।"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,किन्तु यह प्रवृत्ति साधारणतया कविताओं में ही अधिक पायी जाती है–
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,प्राकृत भाषाओं में भी इस प्रकार के द्वित्व की परम्परा है। देखो–
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"तक। 
 क्रियाओं के अतिरिक्त कुछ अन्य शब्दों में भी  क  कई बार द्वित्व हो जाता है, यथा–"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"कटक्क 
 क  को  य  में परिवर्तन करने की प्रवृत्ति राजस्थानी में पायी जाती है–"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"सयळ 
 क  का महाप्राण  ख  है। अतः कई स्थानों पर  क  महाप्राण होकर  ख  हो जाता है–"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"किंसुख 
 इसके विरुद्ध कई बार महाप्राण  ख  अल्पप्राण होकर  क  बन जाता है–"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"खाक 
 स्वयं महाप्राण  ख  भी कई स्थानों पर द्वित्व हो जाता है–"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"चख्खणौ 
 अल्पप्राण  क  के समान महाप्राण  ख  का भी  ह  में परिवर्तन हो जाता है–"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"सिहरां 
 ख  का  ढ  में परिवर्तन– 
 खंडहर"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"ढंढेर 
 क वर्ग के अंतर्गत  ग  स्वयं अल्पप्राण व्यञ्जन है।  क  अघोष वर्ण है जबकि  ग  घोष वर्ण है। कई बार  ग  अघोष वर्ण में परिवर्तित हो जाता है–"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"काजबीज 
 इसी प्रकार अघोष वर्ण भी घोष वर्ण में परिवर्तित हो जाता है–"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"काग 
 क  के समान  ग  भी  य  में परिवर्तित हो जाता है, यथा–"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"नयर 
 जिस प्रकार  क  का महाप्राण  ख  है ठीक उसी प्रकार  ग  का महाप्राण  घ  है।  घ  भी निम्नलिखित उदाहरणों में अल्पप्राण हो गया है–"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"अरग 
 निम्नलिखित उदाहरणों में  घ ह  हो गया है–"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"दीह 
 चवर्ग — 
 यह तालव्य वर्ग है, जिसके अंतर्गत  च, छ, ज  एवं  झ  आते हैं। इनमें  च  और  ज  अल्पप्राण तथा  छ  और  झ  महाप्राण वर्ण हैं।  च  अघोष और  ज  घोष वर्ण है। 
 निम्नलिखित उदाहरणों में वर्ण द्वित्व हो जाते हैं– 
 च–"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"जूझ्झणौ 
 च  का महाप्राण में परिवर्तन–"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"पिछम 
 छ  का अल्पप्राण में परिवर्तन– 
 छछुंदर"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"चकचुंदर 
 ज  का महाप्राण में परिवर्तन–"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"झैर 
 झ  का अल्पप्राण में परिवर्तन–"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"मजरात 
 च  का  ज  में परिवर्तन–"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"पसतावौ 
 च  का  स  में परिवर्तन– 
 चबूतरौ"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"सबूतरौ 
 छ  और  च  के  स  में परिवर्तन की प्रवृत्ति राजस्थान के प्रायः कुछ ही भागों में पायी जाती है जिसका विवेचन हम राजस्थान की प्रमुख बोलियों का विवेचन करते समय कर चुके हैं। 
 ज  का  द  में परिवर्तन–"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"हौद 
 ज  का  ल  में परिवर्तन– 
 कागज"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"रायकुंवरी 
 टवर्ग — 
 यह मूर्धन्य वर्ग है। इसके अंतर्गत  ट, ठ, ड, ढ, ण  आते हैं। इनमें  ट  और  ड  अल्पप्राण तथा  ठ  और  ढ  महाप्राण हैं।  ट  का महाप्राण  ठ  है तथा  ड  का महाप्राण  ढ  है। 
 इनमें  ट  और  ड  के द्वित्व बहुत प्रचलित हैं, यथा– 
 ट का–"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"तिड्ड 
 ट  का महाप्राण में परिवर्तन–"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"बूठौ 
 ड  का महाप्राण में परिवर्तन–"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"ढंढेर 
 राजस्थानी में  ट  का  ड  में परिवर्तन होने की विशेषता है, यथा–"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"कोड़ 
 इस सम्बन्ध में यह कहना अप्रासंगिक न होगा कि  ड  और  ड़  के अमर्यादित प्रयोगों ने प्रायः गलतफहमियाँ उत्पन्न करदी हैं। भाषा के अधिकतर विद्यार्थी इनके मध्य अवस्थित अंतर से परिचित नहीं होते। हों भी कैसे– अन्येतर भाषाओं में मिलने वाले समस्त कोशों में, जिनमें अकारादि क्रम से शब्द अंकित रहते हैं  ड  एवं  ड़  को एक ही वर्ण मान कर टवर्ग के अंतर्गत ही अकारादि क्रम से उपस्थित किया गया है। दोनों के प्रयोग शब्दों में काफी मात्रा में अंतर उत्पन्न कर देते हैं–"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"दूल्हे का शिरोभूषण 
 इन अंतरों को दृष्टिगत रखते हुए यह अवश्य मानना पड़ेगा कि इनको अकारादि क्रम से एक  ड  के अंतर्गत रखना उचित नहीं कहा जा सकता।  ड़  और  ढ़  का उच्चारण जीभ का अग्र भाग उलट कर मूर्द्धा पर लगाने से होता है। इस उच्चारण को द्विस्पृष्ट कहते हैं। वैदिक भाषा में दो स्वरों के बीच में आने वाले  ड् ढ्  का उच्चारण  ल़् ल् ह्  होता था। पाली में भी यह विशेषता पाई जाती है। किन्तु संस्कृत में यह परिवर्तन नहीं होता था। मध्यकाल में संभवतया किसी समय स्वर के बीच में आने वाले  ड् ढ्  का उच्चारण  ड़ ढ़  के समान होने लगा हो।  ड़  और  ढ़  से कोई शब्द आरंभ नहीं होता। कवर्ग के अंतिमाक्षर  ड  के स्थान पर साधारण जन  ड़  का उच्चारण करने लगे। आज भी चटसाल में पढ़ते बच्चे क, ख, ग, घ, ड़ के उच्चारण से कवर्ग को याद करते हैं। अंतिमाक्षर अनुनासिक रूप  ङ  का कवर्ग में उच्चारण की दृष्टि से एक प्रकार से राजस्थानी में लोप हो गया है। प्राचीन सब प्रतियों में  ड  ही मिलता है किन्तु इसी  ड  का कालांतर में  ड़  के रूप में परिवर्तन हो गया। किन्तु कवर्ग के अंतिमाक्षर के रूप में  ड  के स्थान पर  ड़  के उच्चारण की परंपरा को हमने मान कर उसी का परिपालन करने की चेष्टा की है। यद्यपि यह कंठ्य न हो कर मूर्धन्य ही है तथापि उपरोक्त परंपरा के कारण हमने भी  ड़  को अकारादि क्रम में  घ  के बाद ही स्थान दिया है। पाठकगण राजस्थानी की इस विशेषता को कोश-अवलोकन के समय ध्यान में रक्खें तो वे अधिक सुविधा के साथ शब्दों को ढूँढ़ सकेंगे। 
 ट  और  ठ  के संयुक्त रूप भी राजस्थानी में मिलते हैं–"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"दिट्ठी 
 ड  और  ड़  के उपरोक्त विवेचन पर दृष्टि डालते समय यह ध्यान में रखना आवश्यक है कि राजस्थान में  ट  कई स्थानों में  ड़  में परिवर्तित हो गया है।"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"कड़ 
 तवर्ग — 
 यह दंत्य वर्ग है। इसके अंतर्गत  त थ द ध  और अनुनासिक  न  है। इसमें  त  और  द  अल्पप्राण है जिसके महाप्राण क्रमशः  थ  और  ध"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,हैं।  त  अघोष तथा  द  घोष वर्ण है।
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,बहुत से विद्वानों नेध के नीचे बिंदी मान कर एक नयी ध्वनि निश्चित की है। पं
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,रामकर्ण आसोपा ने भी ध के नीचे बिंदी को स्वीकार किया है। देखो
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"जतन्न 
 त  का विभिन्न वर्णों में परिवर्तन हो जाता है, यथा– 
 त  का  द  में–"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"घाव 
 त  का अपने महाप्राण  थ  में–"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"आथुणौ 
 त  का  क  में परिवर्तन– 
 सौत"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"सौक 
 इनके अतिरिक्त कुछ स्थानों पर  त  का लोप हो जाता है, यथा–"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"सीळौ 
 इसी प्रकार  थ  भी अपने अल्पप्राण  त  में परिवर्तित हो जाता है–"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"औसता 
 थ  का मूर्धन्य  ठ  में परिवर्तन– 
 स्थान"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"ग्यारा 
 द  का अपने महाप्राण  ध  में परिवर्तन– 
 द्रंग"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"ध्रंग, ध्रंगड़ौ 
 द  का  न  में परिवर्तन–"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"सावज (सिंह) 
 द  का  ड  में परिवर्तन–"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"डेडरौ 
 द  का  त  में परिवर्तन–"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"साव 
 ध  का अल्पप्राण  द  में परिवर्तन–"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"मझ्झ 
 ध  का मूर्धन्य  ढ  में परिवर्तन–"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"रुहिर 
 न  का  ल  में परिवर्तन–"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"रिनमल्ल, रिड़मल्ल 
 न  का  ड  में परिवर्तन– 
 कनेर"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"कंडैर 
 न  का  द  में परिवर्तन– 
 उन्माद"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"उदमाद 
 न  का मूर्धन्य  ण  में परिवर्तन–"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"जण 
 तवर्ग के वर्णों का मूर्धन्य वर्णों में परिवर्तन एक निश्चित क्रम से होता है।  त  का  ट  में,  थ  का  ठ  में,  द  का  ड  में,  ध  का  ढ  में, तथा  न  का  ण  में, होता है। इस क्रम में उलटफेर नहीं होता। इस प्रकार दंत्य वर्णों का मूर्धन्य वर्णों में कुछ क्रमिक परिवर्तनशील समानता है। उच्चारण में सूक्ष्म निकटता का भाव है। 
 पवर्ग — 
 यह ओष्ठ वर्ग है। इसके अंतर्गत  प, फ, ब, भ  और  म  हैं। इनमें  प  और  ब  अल्पप्राण हैं जिनके महाप्राण क्रमशः  फ  और  भ  हैं।  प  अघोष एवं  ब  घोष वर्ण है। 
 द्वित्व रूपों के उदाहरण– 
 प  का"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"करम्म, सरम्म, धरम्म 
 प  प्रायः कुछ शब्दों में महाप्राण हो जाता है, यथा–"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"फरसौ 
 इसी प्रकार महाप्राण  फ  भी कुछ शब्दों में अल्पप्राण  प  में परिवर्तित हो जाता है–"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"अपसोस 
 ब  का अपने महाप्राण  भ  में परिवर्तन– 
 बहुत"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"भोत 
 भ  का अल्पप्राण  ब  में परिवर्तन–"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"ग्याब 
 इनके अतिरिक्त पवर्ग के वर्ण कुछ अन्य वर्गों में भी परिवर्तित हो जाते हैं। परिवर्तित वर्णों के अनुसार प्रत्येक अक्षर का अलग-अलग उदाहरण दिया जाना समीचीन होगा– 
 प  का  व  में परिवर्तन–"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"केवांण 
 उ  तथा  अ  के साथ  प  का  ओ  में परिवर्तन–"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"गंद्रप 
 ब  का  म  में परिवर्तन–"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"सनमन 
 राजस्थानी में प्रायः बहुलता से  ब, व  का स्थानीय बन जाता है।  व  को  ब  बनाने व उच्चारण करने की ओर राजस्थानी की प्रवृत्ति अधिक है।"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"कसुम, कसूमल 
 भ  का  ह  में परिवर्तन–"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"में अनुमति देता है कि फ के स्थान पर प्राकृत में भ और ह दोनों रखे जा सकते हैं। देखो–पिशेल का व्याकरण, पारा"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"अपभ्रंश में भी यह विशेषता पाई जाती है। देखिये–हिन्दी साहित्य का वृहत्त इतिहास, प्रथम भाग, सं"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"सनमुख 
 म  के महाप्राण के रूप में  म्ह  का प्रयोग कई शब्दों में होता है, यथा–"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"म्हारौ 
 र- – 
 यह अल्पप्राण घोष वर्त्स्य लुंठित ध्वनि है। निम्नलिखित शब्दों में  र  का लोप हो जाता है–"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"सिरहर 
 र  का परिवर्तन  ड़  में बहुलता के साथ होता है, यथा–"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"हळदी 
 रेफ की विवेचना हम पीछे कर चुके हैं, अतः इसकी पुनरावृत्ति यहाँ उचित न होगी। 
 ल — 
 यह अल्पप्राण घोष वर्त्स्य पार्श्विक ध्वनि है। 
 ल  का द्वित्व– 
 सल्लणौ, गल्ल, पीथल्ल  आदि। 
 ल  का  ळ  में परिवर्तन"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"सूळ 
 ल  का  र  में परिवर्तन– 
 किल"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"किर 
 ळ  का  ड़  में परिवर्तन– 
 धूलि"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"मेछ 
 ल  का  न  में परिवर्तन– 
 ललाट"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"निलाड़ 
 ल  का महाप्राण  ल्ह  में–"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"काल्हि 
 राजस्थानी में  ल  के अतिरिक्त  ळ  की ध्वनि भी होती है। इस सम्बन्ध में डॉ"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"पुरानी राजस्थानी में सिर्फ  ल  ही लिखा जाता था पर  ळ  का उच्चारण भाषा में था। इसके पक्ष में युक्ति है। अभी तक पूर्वी पंजाबी की गुरुमुखी लिपि में जैसा हम देखते हैं  ळ  के लिये वर्ण नहीं है, पर  ळ  ध्वनि पंजाबी भाषा में सुनाई देती है।"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,संस्कृत तथा अन्य भाषाओं में  ळ  की ध्वनि नहीं है। वेदों में इसका प्रयोग हुआ है। उसके बाद इसका प्रयोग प्राकृत
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,", राजस्थानी एवं मराठी में ही हुआ है।"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"ल  और  ळ  के ध्वनि एवं अर्थभेद के विषय में हम विवेचन कर चुके हैं।  ल  वर्त्स्य ध्वनि है एवं  ळ  मूर्दन्य ध्वनि है। किसी शब्द के प्रथम अक्षर के रूप में  ळ  का प्रयोग नहीं होता। यह उत्तरवर्ती अक्षरों के रूप में ही शब्द में स्थान पाता है। 
 व — 
 यह दंतोष्ठ्य घोष संघर्षी ध्वनी है। राजस्थानी में  व  के नीचे बिंदी लगा कर  व़  लिखने की प्रथा है। साधारणतया  व  और  व़  में कोई भेद नहीं किया जाता। श्री नरोत्तम स्वामी ने  व  को अंग्रेजी के"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,के समान उच्चरित मान कर ध्वनि में अन्तर स्पष्ट करने का प्रयत्न किया है।
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,श्री मेनारिया ने भी इस मत का समर्थन किया है।
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,सुनीतिकुमार चाटुर्ज्या  व  और  व़  की दो ध्वनियां स्वीकार नहीं करते हैं।
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,ग्रियर्सन ने इन ध्वनियों में भेद माना है।
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,उनके अनुसार  व़  की वास्तविक ध्वनि अंग्रेजी के न तो
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,में। यथार्थ में यह इन दोनों के बीच की ध्वनि है। डॉ
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,है किन्तु राजस्थानी में अनेक शब्द ऐसे हैं जहाँ  व  का यह शुद्ध ओष्ठ्य उच्चारण नहीं है। डॉ
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,ग्रियर्सन का यह मत सही मालूम होता है।  व  और  व़  की ध्वनि में अन्तर अवश्य है। डॉ
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,नरोत्तमदास ने जो  व़  को अंग्रेजी
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"के समान उच्चारित माना है, वह संभवतया इस आधार पर माना है कि ये दोनों दंतोष्ठ्य हैं। इनमें ऊपर के दांत नीचे के होठों का तनिक सा स्पर्श करते हैं एवं स्पर्श करने के पश्चात् अलग होते ही मुंह की अवरुद्ध वायु निकल कर ध्वनि उत्पन्न कर देती है।  व  में दांत होठों के नजदीक जरूर जाते हैं किन्तु होठों का स्पर्श नहीं करते। नजदीक जाते हुए ही वे वायु निकालते रहते हैं। इसमें वायु अवरुद्ध नहीं होती। इस दृष्टि से  व  और  व़  में अन्तर है।  व़  और अंग्रेजी के"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,में भी इतना अन्तर है कि  व़  में होठों की अवस्था विवृत्त होती है तथा
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"में उनकी अवस्था विवृत्त नहीं होती। 
 वास्तव में प्रत्येक भाषा की अपनी कुछ विशेष ध्वनियाँ होती हैं, अन्य किसी भाषा की ध्वनि विशेष से उसकी तुलना नहीं की जा सकती। 
 दोनों के मध्य के इस भेद को जानना अत्यन्त आवश्यक है क्योंकि  व  के स्थान पर  व़  और  व़  के स्थान पर  व  का प्रयोग होने से शब्द का अर्थ बिल्कुल पलट जाता है। निम्नलिखित उदाहरणों से यह बात स्पष्ट हो जायगी–"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"कहानी 
 इस ध्वनि-भेद के ज्ञान के पूर्ण अभाव में ही प्रायः साधारण जन प्रत्येक  व  के नीचे बिंदी लगा कर लिख देते हैं।"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,हम पहले उल्लेख कर चुके हैं कि भाषा-प्रवाह में परिवर्तित नये रूप एवं पूर्व अपरिवर्तित रूप दोनों प्रयुक्त होते हैं। किन्तु इस परिवर्तन में ऐसी बात नहीं है। यद्यपि इन रूपों में  ल  का परिवर्तन  ळ  में हुआ है किन्तु राजस्थानी में ये नये परिवर्तित रूप ही प्रयुक्त होते हैं। राजस्थानी में  ल  और  ळ  के प्रयोग निश्चित हैं उनमें परस्पर परिवर्तन नहीं होता।
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,प्राकृत भाषाओं का व्याकरण–मूल ले
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,हेमचन्द्र जोशी (हिन्दी में) पृष्ठ संख्या
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,में राजस्थानी वर्णमाला लिखते हुए श्री नरोत्तम स्वामी ने एक नोट दिया है
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,का सम्पादन करते हुए सम्पादकों ने श्री नरोत्तम स्वामी के पत्र का हवाला देते हुए भूमिका में लिखा है–
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"मेनारियाजी का लिखना सर्वांश में ठीक नहीं, भ्रमपूर्ण है। आजकल लोग हिन्दी तथा ब्रज के प्रभाव से  व  को प्रायः  ब  से लिख देते हैं, यह अशुद्ध है। बीकानेर नहीं किन्तु वीकानेर लिखना चाहिए। टैसिटोरी ने सर्वत्र"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,उपरोक्त दोनों उल्लेखों में अन्तर है। हमने पहले उल्लेख के अनुसार ही स्वामीजी का मत मान लिया है। राजस्थानी भाषा और साहित्य में डॉ
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"व  का उच्चारण डिंगल में दो तरह से होता है, एक संस्कृत में  व  अथवा अंग्रेजी"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"की तरह। उच्चारण का यह अन्तर बतलाने के लिए लिखने में एक  व  तो वैसा ही रहने दिया जाता है पर दूसरे के नीचे बिन्दी लगा दी जाती है। –राजस्थानी भाषा और साहित्य, पृष्ठ"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,हिन्दी में  व  का उच्चारण दंतोष्ठ्य माना जाता है।
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"गैव्वर 
 व  का  म  में परिवर्तन–"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"डंडौत, दंडौत 
 व  का महाप्राण  व्ह  का प्रयोग–"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"व्हैम 
 व  का  ब  में परिवर्तन–"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"बंसी 
 व  के महाप्राण के रूप में भी  व़  का प्रयोग किया जाता है। उच्चारण की दृष्टि से  व़  पवर्ग के वर्ण  ब  के नजदीक है।  ब  शुद्ध ओष्ठ्य है। कुछ विद्वानों का कथन है कि  व़  शब्द के आरम्भ में प्रायः नहीं आता"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,", किन्तु कई शब्द ऐसे मिलते हैं जिनमें  व़  शब्द के पहले आया है, यथा–"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"व़ादळ आदि। 
 यह बात निश्चित रूप से कही जा सकती है कि अभी तक  व  और  व़  का तुलनात्मक वैज्ञानिक अध्ययन नहीं किया जा सका है। भाषा विज्ञान के विद्यार्थियों को इस ओर विशेष ध्यान देना चाहिये। 
 य — 
 यह तालव्य घोष अर्द्धस्वर है।  ल  एवं  व  के प्रयोग में विभिन्नता को देख कर राजस्थानी में कुछ लोग  य  के नीचे बिंदी को लगाते हैं"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,", किन्तु उच्चारण की दृष्टि से उसका कोई विशेष महत्त्व नहीं है। इस बिंदी से  य  और  य़  में उच्चारण विभिन्नता प्रकट नहीं होती। संस्कृत की भांति  य  का द्वित्व प्रयोग राजस्थानी में नहीं होता–"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"मोरी 
 य  की ओर झुकाव के कारण कई शब्दों में  य  का आगम हो गया है, यथा–"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"नरायण, नराइण 
 इ  का  य  में परिवर्तन–"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"कोयक 
 य  का  एै  में परिवर्तन–"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"नैण 
 राजस्थानी में  य  को  ज  में परिवर्तन करने की प्रवृत्ति की ओर अधिक झुकाव होता जा रहा है।"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,अनेक शब्दों में  य ज  में परिवर्तित हो गया है। यथा–
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"जातरा 
 य  का  व  में परिवर्तन–"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"उपाव 
 श, ष, स — 
 राजस्थानी में इन तीनों के स्थान पर केवल एक दन्त्य"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"श्री कन्हैयालाल सहल, श्री पतराम गौड़ तथा श्री ईश्वरदान आसिया द्वारा संयुक्त रूप से संपादित कविराजा सूर्यमल्ल की"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"में लिखा है– 
 व़  अन्तस्थ व्यंजन"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"है, जैसे स्व़ामी, हुव़ौ, स्व़र, सेव़ग, साव़।  व  संघर्षी व्यंजन है जैसे वन, वासदे, वासग।  ब  ब्रजभाषा में  व  बन जाता है, पर  व़   ब  नहीं बन सकता।  व़  शब्द के आरम्भ में प्रायः नहीं आता।"
https://www.rajsabadkosh.org/sabadkosh-rajasthani-bhasha.aspx,"ज  कभी-कभी  य  में बदल जाता है। अनेक स्थानों पर इस परिवर्तन का आभास-मात्र होता है, क्योंकि लिखने में  ज  और  य  प्रायः एक दूसरे के स्थान पर व्यवहृत हो जाते हैं और इसमें कोई संदेह नहीं कि वे बहुत कुछ एक ही प्रकार से उच्चरित होते थे, अर्थात्  ज  की तरह। लेकिन कुछ अन्य स्थानों पर ऐसा प्रतीत होता है कि  ज  का दुर्बल होकर  य  हो जाना वास्तविक है, अर्थात् स्वरों के बीच  ज  व्यंजन की शक्ति खो देता है और जैन-प्राकृत की  य  श्रुति की तरह"
